id_compra,sexo_biologico,idade_cliente,regiao_cliente,categoria_produto,preco_unitario,quantidade,total_compra,tempo_entrega,avaliacao
f730c1ef-e175-4e4a-a24e-f776055f07bb,Feminino,27,Sudeste,Casa e Mobílias,1347.21,2,2694.42,10,4
c71182e8-9113-4796-a923-2a2242be98c5,Feminino,27,Sudeste,Casa e Mobílias,926.99,4,3707.96,15,5
a02c09f5-916d-48ac-b3af-4c0e4c4ecc93,Masculino,32,Centro-Oeste,Esporte e Lazer,689.81,7,4828.67,13,5
85062742-0f90-4764-a366-2be0220ab0f5,Masculino,37,Sul,Beleza e Cuidados Pessoais,67.27,5,336.35,14,1
2410badb-8680-4363-a344-7eb97f0ed4e3,Feminino,19,Sudeste,Brinquedos,83.1,1,83.1,11,4
f943313a-9d6e-4afd-9ebd-4c3d19db7efe,Masculino,37,Sul,Eletrônicos,639.71,3,1919.13,8,2
f8beb565-1947-46d1-8b4f-3ebff185815a,Masculino,32,Sudeste,Beleza e Cuidados Pessoais,149.1,6,894.6,4,2
ab39b00a-8e12-4293-a276-ee602c03f584,Feminino,27,Sul,Beleza e Cuidados Pessoais,247.9,3,743.7,11,2
d44dc55f-4876-40e5-a9ee-0b5959c50120,Feminino,28,Norte,Esporte e Lazer,790.59,1,790.59,8,2
374d2e64-132d-4238-9f46-b82649ba9fb5,Feminino,32,Sul,Esporte e Lazer,319.58,4,1278.32,12,4
9129d750-e018-4419-9f4d-dd75bdeac938,Masculino,39,Nordeste,Casa e Mobílias,1215.04,1,1215.04,15,3
e4be43f5-23ec-430b-b995-5607672293f0,Feminino,31,Sul,Livros,233.52,4,934.08,13,3
394e369d-3c07-47e8-84e9-bcd79e1a7fdc,Feminino,22,Sul,Eletrônicos,412.69,4,1650.76,5,5
27fd5cf2-b459-443f-9284-c9cd6163d8ef,Feminino,38,Nordeste,Beleza e Cuidados Pessoais,190.36,7,1332.52,11,1
f20f4f59-c64b-4210-bfb0-6c91e1f82cdf,Masculino,36,Norte,Esporte e Lazer,738.12,2,1476.24,7,4
e6ea643f-3dba-4ee3-8424-16722029bebf,Masculino,19,Centro-Oeste,Brinquedos,341.08,1,341.08,12,4
288bccdf-642a-4858-a346-d85707585b4a,Masculino,28,Sul,Livros,336.93,1,336.93,12,4
9cd98319-868d-47ab-8311-b365b1f217bc,Feminino,28,Sudeste,Esporte e Lazer,186.26,1,186.26,9,4
40b13e38-e7ab-4874-9e6f-3daf0dcd878a,Feminino,38,Sudeste,Eletrônicos,160.65,3,481.95,13,2
17287a97-884b-47e7-bd89-4fd153d17116,Masculino,35,Nordeste,Esporte e Lazer,204.37,2,408.74,11,3
476b1b75-5adc-42da-855b-f65eeaba5294,Masculino,42,Nordeste,Eletrônicos,1718.81,1,1718.81,6,2
448d59e0-3909-49a9-83bc-61d0752f65e3,Masculino,29,Sul,Livros,38.68,5,193.4,7,5
8320c5c1-d1bb-4c6d-ae94-c9655638aa81,Masculino,34,Sudeste,Eletrônicos,328.69,7,2300.83,9,4
ce3fda7e-c825-41f8-bbd1-434bb8d3c5c6,Feminino,33,Centro-Oeste,Eletrônicos,804.42,7,5630.94,7,1
642095f2-5eb2-4c08-af69-2ab6560661fc,Feminino,29,Norte,Eletrônicos,499.86,5,2499.3,8,3
152cc13f-493d-48cf-90fa-58ff9f73985d,Masculino,46,Sudeste,Beleza e Cuidados Pessoais,81.13,1,81.13,10,3
2665e15a-03a6-4a77-9f0a-06b375b51a8a,Masculino,42,Sudeste,Livros,115.4,5,577.0,8,3
756e2001-578f-4985-8c73-10601ffce3bd,Masculino,36,Sudeste,Eletrônicos,1667.75,2,3335.5,10,3
dc3eb67d-d39e-42e0-85f1-d4888ccd1b16,Feminino,20,Sudeste,Eletrônicos,1909.64,1,1909.64,10,1
b8756d58-a705-4952-a5d7-9382c589b8b6,Masculino,37,Nordeste,"Roupas, Calçados e Acessórios",759.13,4,3036.52,3,5
c4fc6d07-2cf9-42fd-92ee-314f39dfd0a7,Feminino,18,Sudeste,Esporte e Lazer,761.78,4,3047.12,12,2
47a48d5e-0a6e-45e0-b24d-906a37ed84e8,Feminino,36,Centro-Oeste,Esporte e Lazer,248.36,7,1738.52,14,4
583ccc70-95a3-466e-9b64-c7079160b02b,Feminino,36,Sul,Beleza e Cuidados Pessoais,187.68,3,563.04,3,5
af805544-9455-4719-9225-6db4fd6902e9,Feminino,28,Sul,Eletrônicos,601.02,8,4808.16,5,2
5629ed3c-ad57-420e-91e8-2aa07a863d5b,Feminino,46,Nordeste,Beleza e Cuidados Pessoais,198.88,9,1789.92,8,2
4c9c459e-18cb-4b40-8b7b-b374a63942c7,Masculino,38,Nordeste,Eletrônicos,895.01,7,6265.07,6,4
8434e138-37a2-4839-a39b-5c478b0097ea,Feminino,31,Norte,Eletrônicos,723.44,6,4340.64,10,2
b1312142-ad3c-4f59-a4c5-ae8cd4b42208,Feminino,28,Sudeste,Eletrônicos,1362.17,1,1362.17,8,5
33671cce-0c90-4a1a-8d57-880885439663,Masculino,36,Sudeste,Alimentos e Bebidas,218.23,4,872.92,12,4
d5b126bd-4a39-4f8f-bb5c-e3c2c826885a,Masculino,32,Centro-Oeste,"Roupas, Calçados e Acessórios",683.27,4,2733.08,10,4
9813968a-b1db-44a9-824b-1358e0d8069f,Masculino,36,Nordeste,Ferramentas e Construção,387.41,1,387.41,15,1
8b627e87-0176-4109-8643-a7b5b3bee32c,Masculino,48,Nordeste,Livros,169.61,7,1187.27,13,3
b64a4d3e-c945-4e99-9c9a-50f818994aee,Masculino,28,Centro-Oeste,Beleza e Cuidados Pessoais,221.01,7,1547.07,7,5
fe9cc818-689f-4df4-8f59-25279e98c92a,Feminino,33,Nordeste,Casa e Mobílias,62.24,3,186.72,13,4
1c032f8b-cb72-4481-80bd-f33cbd453528,Feminino,26,Sudeste,Beleza e Cuidados Pessoais,179.85,4,719.4,7,3
1b6295de-45d0-4cc6-b3bf-46b7a9976296,Feminino,36,Nordeste,"Roupas, Calçados e Acessórios",110.84,1,110.84,6,5
3d122249-44ba-4f0c-bfa1-15a24c64a0d9,Feminino,28,Sudeste,Alimentos e Bebidas,108.58,10,1085.8,9,5
93b09f63-0112-42a7-b1e3-454ee5fa759c,Feminino,23,Nordeste,Esporte e Lazer,19.87,10,198.7,17,1
eea64b2c-3a40-43f4-b14c-6f6b6f47ddfa,Feminino,15,Sudeste,Ferramentas e Construção,151.24,1,151.24,18,1
3a5722af-2bf7-46aa-b7fe-2ecbbbac32c0,Masculino,38,Sul,Eletrônicos,1440.38,10,14403.8,6,5
dfd9209d-3352-4476-b532-39cd081c65c6,Feminino,32,Centro-Oeste,Papelaria e Escritório,165.57,5,827.85,15,3
613302b1-82a4-4946-b9da-a66e8f486b70,Masculino,31,Sul,Livros,10.71,3,32.13,10,3
57908d53-8bbf-4db2-a751-f2bf478275ce,Feminino,27,Nordeste,Casa e Mobílias,924.25,4,3697.0,11,3
b6354076-f77e-47d5-bf1c-5aed9ccba3d1,Feminino,28,Norte,Beleza e Cuidados Pessoais,147.63,4,590.52,11,4
4cf9e1b9-7901-4323-a238-2e6ae685bd8c,Feminino,29,Sudeste,Beleza e Cuidados Pessoais,251.59,7,1761.13,6,5
9dfec7b5-c7a5-4567-8915-aa00e3fcecf1,Masculino,22,Nordeste,Casa e Mobílias,1213.2,10,12132.0,14,3
0d839218-415b-4c72-89ff-4fcd5023a7ea,Masculino,26,Norte,Alimentos e Bebidas,223.19,4,892.76,9,2
ed5d7b75-5317-4b62-923a-9e90873a2f35,Masculino,43,Centro-Oeste,Eletrônicos,1693.87,7,11857.09,6,1
be5252d0-2577-4874-97b7-f17adac7d2dd,Masculino,34,Nordeste,Alimentos e Bebidas,250.5,2,501.0,12,2
f177c117-477a-47b6-b3d1-b22aea8d0c62,Feminino,41,Sudeste,Eletrônicos,209.75,2,419.5,7,4
a1a3839c-278a-4717-bda8-619c671d1a43,Masculino,44,Nordeste,Beleza e Cuidados Pessoais,48.07,6,288.42,9,1
18e73a03-9e57-4a0b-8803-4c19d919844f,Feminino,17,Sudeste,Livros,331.84,5,1659.2,15,4
94aec8dc-d14d-4331-826a-bf1d1c92f7cf,Masculino,37,Norte,"Roupas, Calçados e Acessórios",1081.0,5,5405.0,5,3
485379aa-a6cc-4cd8-ab08-085435bd5149,Feminino,16,Sul,Esporte e Lazer,842.55,4,3370.2,8,1
6bb72109-c2b0-4d26-bc32-dede725ec9bf,Masculino,35,Centro-Oeste,Alimentos e Bebidas,226.31,5,1131.55,6,5
722546d7-043b-4081-9487-c4c841acf9ea,Masculino,40,Nordeste,Alimentos e Bebidas,335.28,5,1676.4,6,5
0ce1ca1f-9214-40e9-aca0-cca05aa9893e,Feminino,22,Norte,Alimentos e Bebidas,154.52,4,618.08,8,1
118d3ece-edc9-4cd7-a0f7-7d93257da7da,Feminino,22,Nordeste,Eletrônicos,282.51,3,847.53,7,1
77ecefe8-a540-4730-87be-d7beae1148f6,Masculino,40,Nordeste,Alimentos e Bebidas,330.48,1,330.48,7,4
299bc279-2019-46dd-a34a-96bdf73cc503,Feminino,29,Sul,Beleza e Cuidados Pessoais,122.61,4,490.44,12,1
be7cc7ae-b480-43a4-932a-ad792a56a380,Feminino,18,Nordeste,Casa e Mobílias,1482.55,1,1482.55,15,4
5ffd5da0-b0db-418d-a293-119d12a5a562,Feminino,25,Nordeste,Ferramentas e Construção,231.61,3,694.83,10,5
cf73adba-0dc5-48b4-8dcf-50efeabadd38,Feminino,37,Sudeste,Eletrônicos,752.6,1,752.6,6,3
7790482a-3ae1-430b-88a0-8e9fe09d29e2,Feminino,32,Nordeste,"Roupas, Calçados e Acessórios",200.57,2,401.14,9,3
24821079-b692-482f-a3ec-6e1e90b16dd2,Feminino,29,Nordeste,Papelaria e Escritório,151.66,5,758.3,14,1
0edd2570-7dcc-4777-af83-ce9aab2627e3,Feminino,29,Nordeste,"Roupas, Calçados e Acessórios",366.8,5,1834.0,12,2
022c2935-7e88-4f27-af75-f02b56e998a1,Feminino,32,Sudeste,Alimentos e Bebidas,223.95,2,447.9,13,4
40170795-f53a-4842-a92c-e833bac1aa46,Feminino,20,Sudeste,Esporte e Lazer,789.41,5,3947.05,9,5
aaa71133-07c0-470f-bac5-6a4ed7d80d5f,Feminino,37,Sul,Eletrônicos,925.09,4,3700.36,5,5
d81f9bc5-fff5-437f-b3e2-e1f11161437e,Masculino,22,Norte,Alimentos e Bebidas,44.75,4,179.0,8,4
d31364e8-f3fe-43da-bdde-6f00d28202d7,Masculino,32,Sudeste,Beleza e Cuidados Pessoais,35.16,6,210.96,10,1
2d9227d5-519d-4060-a3ae-53dfb5301a1e,Feminino,30,Sudeste,Eletrônicos,1846.3,5,9231.5,8,1
770832ae-f17f-4a0b-b799-0af989066c2d,Feminino,32,Nordeste,Eletrônicos,1411.17,1,1411.17,8,3
f080679e-7653-4df3-80d6-511ec85afecb,Masculino,42,Nordeste,Casa e Mobílias,801.22,7,5608.54,14,3
3ab3448a-e968-4b25-b881-cc8e8fe3771d,Masculino,44,Norte,Casa e Mobílias,1391.38,2,2782.76,14,2
5f6dec0d-6b4f-452d-a73b-72ddbd297db8,Feminino,31,Sudeste,Eletrônicos,1431.39,3,4294.17,5,5
504e5102-c051-45c2-a15e-5b80691d6b47,Masculino,46,Sudeste,Beleza e Cuidados Pessoais,57.0,5,285.0,12,5
95415ccf-dc6c-43f7-8246-492dac3d1fa8,Masculino,42,Sudeste,Eletrônicos,1713.46,8,13707.68,5,5
76ac98fe-ce56-476a-b6f2-e6db2382d781,Masculino,38,Sul,Casa e Mobílias,231.27,3,693.81,19,1
3ef57ba4-30d6-4e76-9ef3-c3cc3e2fc526,Feminino,28,Sudeste,"Roupas, Calçados e Acessórios",1142.09,3,3426.27,6,3
41af299f-28dd-4062-b7bc-5e317c764a75,Masculino,32,Nordeste,Casa e Mobílias,112.77,1,112.77,15,4
5530867f-98ae-44c0-b5ec-fe8050344ae4,Feminino,32,Nordeste,Eletrônicos,1803.6,2,3607.2,9,4
573e7d37-d662-489f-abb8-670805b3f89c,Feminino,34,Centro-Oeste,"Roupas, Calçados e Acessórios",464.64,3,1393.92,10,3
f88b1a05-3d4e-420d-a5c0-8f6681d2bfb6,Feminino,30,Sudeste,Brinquedos,161.98,1,161.98,10,3
a746d1a3-6467-426a-a339-3335427fd304,Masculino,26,Sudeste,Eletrônicos,321.91,1,321.91,9,1
4d70dcfc-a2b9-4ff4-ac4c-1c1b49c71b1e,Masculino,36,Centro-Oeste,Brinquedos,308.57,3,925.71,12,2
c703ec5f-ea6b-44f4-b3f9-2695080cf1d8,Feminino,26,Sul,Beleza e Cuidados Pessoais,98.55,9,886.95,9,2
3dcb4118-c2dc-4ff7-9323-6751a70d8e52,Feminino,15,Centro-Oeste,Eletrônicos,503.17,3,1509.51,7,5
995ad8b1-9bd9-45c3-a8f6-479bccc6dff1,Masculino,43,Sul,Casa e Mobílias,531.99,4,2127.96,13,5
ff02dd09-b6fe-494c-b270-2ab9a50f7538,Masculino,43,Sul,Livros,150.24,6,901.44,5,5
d9cdb536-b95a-4a55-a72f-a99fe1966a4f,Feminino,35,Sudeste,Eletrônicos,1743.16,4,6972.64,11,2
c5528f95-2fad-4396-a1bd-907d2bb37593,Feminino,26,Nordeste,"Roupas, Calçados e Acessórios",90.57,3,271.71,8,4
e5becd1b-0220-405a-ba25-00fb37ee8b5e,Masculino,21,Norte,Livros,70.25,3,210.75,9,3
2c68530e-0e23-43b8-9cfc-84c6c6048ade,Masculino,41,Sul,"Roupas, Calçados e Acessórios",1154.76,3,3464.28,11,5
3eedd1d5-67d9-4416-a2a9-31fe86fc2e58,Masculino,18,Nordeste,Eletrônicos,133.38,1,133.38,5,5
ecd2cf5d-f36c-4c9f-a7d1-0a433fce297e,Masculino,44,Nordeste,Eletrônicos,1913.99,2,3827.98,11,4
c7bc6d5a-fa41-4bdf-b0e3-a64fb1b03189,Masculino,55,Norte,Casa e Mobílias,1487.52,1,1487.52,11,4
25c562b6-e237-444a-a843-d349aeb03cd0,Feminino,32,Norte,"Roupas, Calçados e Acessórios",348.54,4,1394.16,5,5
3c365783-f356-4be0-bdbb-352c2cca3355,Feminino,21,Sudeste,Casa e Mobílias,651.34,5,3256.7,13,5
44731f20-5a1d-44a5-abaf-b23989b7a369,Masculino,39,Nordeste,Beleza e Cuidados Pessoais,156.85,1,156.85,10,1
ca4216a3-0041-486a-86df-dcec3d6a7b43,Feminino,27,Sudeste,Eletrônicos,1887.25,1,1887.25,4,5
932bf392-eb87-40bf-85cf-f52c0a366e1c,Feminino,23,Sul,Alimentos e Bebidas,292.11,7,2044.77,6,5
8bc59993-d69c-42b2-a405-374fda39dc3c,Feminino,26,Sudeste,"Roupas, Calçados e Acessórios",763.27,2,1526.54,4,5
8e651a53-4a04-47ba-a637-5d92413af56a,Feminino,42,Sul,Beleza e Cuidados Pessoais,87.53,1,87.53,11,5
6f1fc3ff-824c-46ad-949d-b75479e8c3e3,Feminino,32,Sudeste,Papelaria e Escritório,128.28,7,897.96,13,4
c2c66862-7647-4d0a-808a-1dbdc97490a5,Feminino,29,Sul,Eletrônicos,1164.23,4,4656.92,7,4
7baeb8b5-6305-4db8-a8d6-cbc404264759,Masculino,21,Sudeste,Brinquedos,275.53,1,275.53,8,3
1a3812e4-3937-4c4a-86ac-7ee2b225c48a,Masculino,44,Centro-Oeste,Eletrônicos,1511.28,6,9067.68,4,5
4e78a23b-56ed-4088-beb7-65f92e62e5e0,Feminino,15,Nordeste,Beleza e Cuidados Pessoais,196.75,2,393.5,8,4
73ba640a-1851-4d1f-afe3-46c6a0663d6d,Feminino,32,Norte,Papelaria e Escritório,6.34,2,12.68,10,3
15c6c2c0-f0a4-4e5d-af51-cdea8759ed25,Masculino,38,Centro-Oeste,Alimentos e Bebidas,276.92,4,1107.68,7,5
7071ae94-5635-4d11-a7ff-11134f08af28,Feminino,33,Nordeste,Casa e Mobílias,578.28,4,2313.12,16,5
0d31153a-f47b-406e-ae89-4e452929a13a,Masculino,34,Sul,Brinquedos,259.21,3,777.63,9,2
55d3a034-d8bf-420b-8aed-d1fddd40d31d,Feminino,28,Nordeste,Eletrônicos,1554.0,2,3108.0,5,5
0a8a45c3-33f8-4928-ab59-3e8503dd68d6,Masculino,41,Centro-Oeste,Casa e Mobílias,737.4,3,2212.2,16,1
c6a5bca6-200b-4cdb-b089-bcbe7503d4ae,Feminino,28,Sudeste,Beleza e Cuidados Pessoais,181.18,5,905.9,11,3
ff531a65-b1e8-4d31-9dcd-f0b474123565,Masculino,44,Nordeste,Eletrônicos,685.66,3,2056.98,7,3
b0651393-feb7-46d3-a96b-c500bd257796,Feminino,22,Nordeste,Esporte e Lazer,382.85,2,765.7,17,4
c2935cce-c00b-47bd-8f18-55e6263604b1,Masculino,31,Sudeste,Alimentos e Bebidas,257.95,3,773.85,6,5
33dbb528-ea02-4c62-ac2d-24af63f575b6,Feminino,21,Sudeste,"Roupas, Calçados e Acessórios",177.88,2,355.76,15,4
702fb26e-2262-4418-a141-ea32a831e8f7,Masculino,33,Nordeste,Eletrônicos,1500.69,1,1500.69,10,4
e0f2b264-cc87-4423-9ed0-5edc503eaa6d,Feminino,29,Sudeste,Alimentos e Bebidas,218.41,5,1092.05,6,5
1105d617-9ad7-4010-b71e-f1521c5171b8,Masculino,44,Centro-Oeste,"Roupas, Calçados e Acessórios",88.83,4,355.32,10,3
f763fefa-a8f0-410d-9805-5cf3099dcca5,Feminino,25,Centro-Oeste,Beleza e Cuidados Pessoais,191.26,3,573.78,13,5
94963229-1f33-4854-bf84-6dc4d59a1996,Feminino,40,Sudeste,"Roupas, Calçados e Acessórios",798.94,5,3994.7,10,1
bdfff266-cab7-45da-b7ac-22ecbe14d487,Feminino,37,Norte,Papelaria e Escritório,5.57,3,16.71,10,2
b33a3727-183b-45de-8ad8-86674e595d70,Masculino,30,Nordeste,Papelaria e Escritório,132.4,3,397.2,13,3
aa259915-0c53-4aa8-aaf0-6df168498d09,Feminino,43,Nordeste,"Roupas, Calçados e Acessórios",1004.46,4,4017.84,12,1
2553a56e-5814-4ffd-aaf7-e40509297030,Masculino,38,Sudeste,Ferramentas e Construção,90.08,5,450.4,16,1
b2cfb8b7-b6dc-498f-af7a-d9e422ac86d3,Masculino,33,Sudeste,"Roupas, Calçados e Acessórios",602.69,4,2410.76,8,1
32af085d-1e5f-45d0-83b8-2f93f77daaef,Masculino,31,Sul,Ferramentas e Construção,48.84,1,48.84,13,4
9e4bb262-6778-49da-bd34-c605ab46148c,Masculino,36,Norte,Eletrônicos,769.67,3,2309.01,6,3
946873bc-aa54-4154-8846-6a2d572a2c88,Feminino,39,Sudeste,Eletrônicos,898.5,1,898.5,4,5
5b93f66d-ea9c-476d-872c-8186266d2b58,Masculino,46,Nordeste,"Roupas, Calçados e Acessórios",972.63,1,972.63,6,4
a303b451-5323-45ce-9478-ffe790ea257c,Masculino,33,Sudeste,Ferramentas e Construção,518.47,3,1555.41,14,3
a2d5b77c-4e8c-4b48-b486-716a18e260c0,Feminino,34,Nordeste,Alimentos e Bebidas,89.61,1,89.61,10,4
e4ac272d-f431-45d6-9950-1ab3d50da47e,Feminino,34,Sudeste,Ferramentas e Construção,285.71,3,857.13,13,5
18b3df20-79af-422f-92f6-5d351f15e8ac,Feminino,44,Sul,Beleza e Cuidados Pessoais,162.34,3,487.02,10,4
f8cd01f0-9fcc-4a73-bf89-cb2cb1afaa52,Feminino,28,Sudeste,Esporte e Lazer,507.44,2,1014.88,8,5
bd53efc2-eb03-414e-bb53-7fc26cb95293,Feminino,36,Nordeste,Beleza e Cuidados Pessoais,116.33,3,348.99,8,5
14decefb-eba9-433d-8f02-16d261c39d5c,Feminino,34,Sudeste,Casa e Mobílias,1481.78,2,2963.56,17,1
a375eebc-f5ab-4e5e-81ad-eb32fd14143e,Feminino,34,Sudeste,Alimentos e Bebidas,122.31,5,611.55,6,4
d93e4769-f91a-4972-8e40-73c081cf9c48,Feminino,26,Sudeste,"Roupas, Calçados e Acessórios",944.25,3,2832.75,10,5
0bf5eab3-034d-41b9-a95d-11b3fcf8f157,Masculino,40,Nordeste,Casa e Mobílias,1345.98,4,5383.92,18,1
6982a58e-e555-4c8d-803b-9e469bc58bc1,Feminino,35,Sul,Livros,352.85,2,705.7,13,1
b263632e-89d4-4740-a9fc-70c924ca025f,Feminino,29,Sul,Eletrônicos,1932.85,10,19328.5,9,5
5f541543-ad63-40c1-a93f-7690202f4de9,Masculino,41,Nordeste,"Roupas, Calçados e Acessórios",635.83,1,635.83,8,2
927166cc-8adc-4e28-86d1-f63137c9457e,Feminino,23,Sudeste,Papelaria e Escritório,84.39,2,168.78,11,4
18d33f71-4d02-4d33-b303-b608d0669a7f,Feminino,23,Nordeste,"Roupas, Calçados e Acessórios",307.85,4,1231.4,6,5
3848b374-efd0-480e-a5a5-ba62de2b5ff9,Feminino,34,Sul,Brinquedos,300.42,4,1201.68,9,2
262cc726-d212-45f0-89dc-00f2631ece1f,Masculino,23,Norte,Beleza e Cuidados Pessoais,17.26,6,103.56,6,5
9f81d1ea-29f9-4d2a-8824-44866f8ddd17,Feminino,28,Sudeste,Esporte e Lazer,782.82,6,4696.92,13,3
c1a09d50-9d51-4e93-a20d-f8acb987548c,Masculino,51,Norte,Eletrônicos,1803.03,5,9015.15,10,1
eb3bc07f-64e1-496e-81ae-0874ce0c5bf2,Masculino,29,Nordeste,Papelaria e Escritório,143.53,1,143.53,9,4
01f41baa-a254-4399-bcda-b839260f2420,Feminino,34,Nordeste,Alimentos e Bebidas,284.37,1,284.37,3,2
b4e52de6-56f9-41a9-be25-c178a7e784b3,Feminino,34,Centro-Oeste,Eletrônicos,1630.62,2,3261.24,6,2
b640dfd0-de08-4ffc-81ed-5bb02d6df83c,Feminino,26,Norte,Brinquedos,72.41,1,72.41,9,5
bc241cf1-05e9-4ac3-a890-c588c19a709c,Feminino,32,Sudeste,Brinquedos,375.15,2,750.3,15,5
2caf70e2-276a-4fb1-ac39-52041ba435a3,Feminino,21,Sul,"Roupas, Calçados e Acessórios",878.44,7,6149.08,8,5
2d6b91ec-bc08-438c-abd0-4e606f4a3aeb,Feminino,39,Sudeste,Casa e Mobílias,841.07,3,2523.21,12,1
b83da0d4-f64a-41a9-80eb-49066a9c8dd5,Masculino,36,Centro-Oeste,Eletrônicos,404.62,1,404.62,13,5
56988adc-db18-4e09-a5d2-f3fb6d5032fd,Feminino,32,Sudeste,Eletrônicos,473.02,1,473.02,5,5
1df735dd-5f5b-4860-a6ed-f9079a7ced63,Feminino,30,Sul,Papelaria e Escritório,228.34,6,1370.04,13,3
7da6215e-ee91-4e9f-84b4-7cfcb0596bd4,Feminino,15,Sul,Eletrônicos,1166.11,1,1166.11,11,2
ced3eead-7845-4b42-b69e-02fa19a8b016,Masculino,42,Norte,Papelaria e Escritório,73.54,5,367.7,9,1
72985d4e-23ae-4b2b-8aac-14a024753e41,Masculino,40,Nordeste,Eletrônicos,77.14,2,154.28,13,4
c66d63c8-850e-4029-9b35-2337bb293076,Masculino,48,Nordeste,Livros,331.22,2,662.44,11,4
1863c162-8a46-46c7-9c61-41abe560cc8e,Feminino,36,Sul,Alimentos e Bebidas,186.98,1,186.98,7,5
b25bed2b-e6c3-4ad1-9644-f59f9f1a77e0,Feminino,24,Nordeste,"Roupas, Calçados e Acessórios",573.87,5,2869.35,5,5
438e2d58-12dc-416b-afb0-33b54e08b73c,Feminino,28,Sul,Eletrônicos,708.48,3,2125.44,2,5
6381cfce-068a-43b9-9cf7-fc1acdfd12e0,Masculino,23,Sudeste,Ferramentas e Construção,393.44,5,1967.2,12,3
167508f9-c0c6-45c4-9ee7-3a68d218d1fd,Masculino,43,Nordeste,Alimentos e Bebidas,98.82,5,494.1,8,4
4f2e5d1f-0c16-490c-855c-6bfbb79c4129,Masculino,23,Centro-Oeste,Eletrônicos,1224.1,3,3672.3,7,5
e72d83fa-a0e5-44c6-8c60-e3d5ef15737b,Masculino,34,Sul,Eletrônicos,1546.47,5,7732.35,3,1
2d9df175-6aac-41cc-b807-0edb17ece550,Feminino,24,Sul,Livros,162.59,1,162.59,10,1
7e56e762-984e-4631-9f20-ba664b615769,Feminino,29,Sudeste,Brinquedos,249.51,3,748.53,8,3
189bf92b-892e-49e4-9d17-5299c19407fd,Masculino,32,Centro-Oeste,Esporte e Lazer,338.1,2,676.2,12,2
28fb655a-c34e-4498-b244-6919e0a0b804,Masculino,31,Sul,Beleza e Cuidados Pessoais,56.68,5,283.4,11,3
5205765d-ac14-43e5-8895-13e99ebd4dbc,Masculino,47,Sudeste,Esporte e Lazer,655.39,3,1966.17,12,1
7af26f99-ce46-4948-b5e9-6a576ed2a270,Masculino,43,Nordeste,Esporte e Lazer,438.83,3,1316.49,15,2
608f38a9-b093-4593-9721-c7fec7d3ba7a,Feminino,20,Sudeste,"Roupas, Calçados e Acessórios",696.7,3,2090.1,11,1
192f3862-f23b-4da6-baec-b29ebd7e9acb,Feminino,39,Norte,Casa e Mobílias,992.86,6,5957.16,16,5
959aaba4-99f8-4aa9-a0de-b6fbe89eefd9,Feminino,27,Nordeste,Livros,94.9,5,474.5,14,5
aba57aff-63b1-4095-86b9-430f3b15ba8b,Feminino,25,Nordeste,"Roupas, Calçados e Acessórios",990.57,3,2971.71,10,3
47c1e011-5e6e-4289-a60c-03ea88f5855b,Masculino,37,Sudeste,"Roupas, Calçados e Acessórios",1069.26,1,1069.26,8,5
2e5f323f-1c22-46be-9ccc-014585702dc8,Masculino,40,Sudeste,Alimentos e Bebidas,201.21,3,603.63,6,5
9c4d101b-2ef3-4080-8882-740aaa690f78,Masculino,39,Centro-Oeste,Brinquedos,197.47,5,987.35,4,4
49ed5a8a-a653-4468-b609-a04eb02a2adb,Feminino,20,Sudeste,"Roupas, Calçados e Acessórios",824.89,1,824.89,9,2
28b984a9-4d2b-41fc-83eb-3ce57bbccc87,Feminino,29,Sul,Eletrônicos,689.38,5,3446.9,9,3
5008d6f5-3d87-4a11-ac05-b4551faf91df,Feminino,34,Sudeste,"Roupas, Calçados e Acessórios",680.01,1,680.01,4,2
2f9ed0aa-ecb8-490b-9979-31e17bc40eaf,Masculino,31,Sudeste,Beleza e Cuidados Pessoais,199.23,3,597.69,12,3
6086f8b4-5e48-4b4e-b6d8-5374f6cfccc9,Feminino,28,Nordeste,Esporte e Lazer,455.84,1,455.84,12,4
4093ddb7-9b0a-4c79-b580-7db643464614,Masculino,39,Nordeste,Papelaria e Escritório,173.41,5,867.05,11,1
653877d9-6580-4627-8b44-adaa19d8f821,Masculino,33,Nordeste,Casa e Mobílias,735.96,3,2207.88,16,3
6aa051e0-2a36-4488-80bc-b9f14677de64,Masculino,43,Nordeste,Casa e Mobílias,771.89,7,5403.23,13,3
a2ebcc2a-4d73-4876-ac6b-526e0c683cdc,Masculino,37,Nordeste,Esporte e Lazer,351.64,3,1054.92,8,1
c22b09be-913a-4f4e-bf9b-b6779d642ab4,Feminino,30,Sudeste,Casa e Mobílias,1445.25,1,1445.25,14,2
c4ee55d9-37d8-4bba-846d-bf54b20a583a,Feminino,35,Sudeste,Casa e Mobílias,1139.69,6,6838.14,15,2
ffa4ea3d-ff14-4265-be25-c36504badc0c,Masculino,38,Nordeste,Esporte e Lazer,306.79,1,306.79,13,1
09ff40b1-dfda-42c8-b9fa-d994550ec053,Masculino,49,Sudeste,Esporte e Lazer,27.26,1,27.26,9,4
8303c08d-f98f-4f51-863d-98436fe916bf,Masculino,41,Sul,Eletrônicos,732.51,4,2930.04,10,4
d5b18346-fd99-4c5a-9985-87b0c4380639,Masculino,47,Sudeste,Esporte e Lazer,136.51,7,955.57,14,1
