"UF","Sexo","Idade","Cor","Anos.de.Estudo","Renda","Altura"
"Tocantins",1,50,8,2,788,1.76
"Tocantins",1,48,8,1,300,1.72
"Tocantins",0,51,4,4,0,1.8
"Tocantins",1,54,8,4,350,1.61
"Tocantins",0,45,8,16,1180,1.83
"Tocantins",1,52,8,5,0,1.75
"Tocantins",1,64,4,6,0,1.64
"Tocantins",1,31,4,11,800,1.65
"Tocantins",1,32,8,12,1200,1.76
"Tocantins",0,60,8,1,0,1.61
"Tocantins",0,19,4,12,788,1.67
"Tocantins",1,43,8,12,900,1.65
"Tocantins",0,47,8,16,1000,1.67
"Tocantins",0,45,8,9,1500,1.7
"Tocantins",0,26,8,10,788,1.57
"Tocantins",1,19,8,9,300,1.69
"Tocantins",1,21,8,9,500,1.49
"Tocantins",0,50,8,1,1200,1.66
"Tocantins",0,26,4,9,1200,1.6
"Tocantins",0,55,8,12,3000,1.62
"Tocantins",0,39,2,9,1200,1.63
"Tocantins",0,38,8,8,1200,1.48
"Tocantins",0,26,8,7,788,1.5
"Tocantins",0,45,8,12,3152,1.72
"Tocantins",0,32,8,10,788,1.68
"Tocantins",0,36,8,12,1500,1.55
"Tocantins",0,48,8,12,1100,1.69
"Tocantins",0,58,8,1,500,1.66
"Tocantins",0,25,8,5,1087,1.65
"Tocantins",0,40,8,7,1500,1.47
"Tocantins",0,38,4,5,1700,1.67
"Tocantins",0,48,8,7,1000,1.7
"Tocantins",0,38,8,6,1400,1.81
"Tocantins",0,32,8,9,300,1.8
"Tocantins",0,36,8,6,1100,1.74
"Tocantins",0,26,8,12,500,1.65
"Tocantins",0,43,8,9,788,1.69
"Tocantins",0,43,2,5,1300,1.7
"Tocantins",0,70,4,2,850,1.74
"Tocantins",0,38,8,16,4000,1.72
"Tocantins",0,25,2,12,1200,1.66
"Tocantins",0,56,8,2,788,1.55
"Tocantins",0,70,2,4,500,1.77
"Tocantins",0,31,8,4,550,1.7
"Tocantins",0,39,8,12,1576,1.7
"Tocantins",0,66,4,1,788,1.62
"Tocantins",0,46,8,5,788,1.72
"Tocantins",0,52,8,7,800,1.76
"Tocantins",0,39,8,12,1300,1.73
"Tocantins",0,58,8,1,1576,1.65
"Tocantins",0,61,4,1,788,1.6
"Tocantins",0,40,8,6,900,1.76
"Tocantins",0,73,8,1,600,1.72
"Tocantins",0,55,8,9,1500,1.74
"Tocantins",0,36,8,1,1300,1.75
"Tocantins",0,62,8,3,0,1.82
"Tocantins",0,40,8,4,0,1.66
"Tocantins",0,67,8,1,0,1.68
"Tocantins",0,47,8,5,788,1.65
"Tocantins",0,57,8,1,500,1.76
"Tocantins",0,63,8,2,0,1.71
"Tocantins",0,60,8,6,1000,1.6
"Tocantins",0,60,8,1,900,1.71
"Tocantins",0,37,8,7,788,1.64
"Tocantins",1,32,8,3,400,1.59
"Tocantins",1,49,8,12,788,1.87
"Tocantins",0,27,8,12,1000,1.72
"Tocantins",0,65,8,8,800,1.61
"Tocantins",0,55,8,1,1500,1.6
"Tocantins",0,19,8,10,1600,1.76
"Tocantins",0,19,8,4,1800,1.66
"Tocantins",0,64,8,16,5000,1.67
"Tocantins",0,30,2,12,1350,1.64
"Tocantins",0,46,2,9,3000,1.86
"Tocantins",0,46,8,12,3000,1.66
"Tocantins",1,43,8,12,788,1.77
"Tocantins",0,60,8,9,4000,1.77
"Tocantins",0,35,4,12,1200,1.69
"Tocantins",0,53,2,7,788,1.7
"Tocantins",0,31,8,12,930,1.66
"Tocantins",0,50,8,16,1800,1.94
"Tocantins",0,37,8,12,788,1.72
"Tocantins",0,45,8,12,2500,1.81
"Tocantins",0,60,2,5,3000,1.83
"Tocantins",0,31,8,12,1576,1.65
"Tocantins",0,32,8,12,1000,1.7
"Tocantins",1,32,8,7,500,1.75
"Tocantins",0,30,8,3,788,1.8
"Tocantins",1,33,8,6,300,1.68
"Tocantins",0,40,8,16,1500,1.69
"Tocantins",0,45,8,5,1500,1.72
"Tocantins",1,40,8,9,350,1.73
"Tocantins",0,53,2,9,1500,1.79
"Tocantins",0,32,8,12,1576,1.62
"Tocantins",1,34,8,12,8000,1.74
"Tocantins",0,48,8,9,6000,1.69
"Tocantins",0,47,8,7,788,1.82
"Tocantins",0,32,4,12,1576,1.7
"Tocantins",1,33,8,12,788,1.72
"Tocantins",0,33,8,12,788,1.67
"Tocantins",0,59,2,12,2000,1.75
"Tocantins",0,64,8,5,1000,1.58
"Tocantins",0,61,8,7,8000,1.62
"Tocantins",0,44,8,9,3000,1.72
"Tocantins",1,65,2,12,5000,1.72
"Tocantins",1,37,2,16,5000,1.82
"Tocantins",0,62,8,6,2000,1.6
"Tocantins",0,35,2,10,2000,1.7
"Tocantins",0,35,4,16,1500,1.7
"Tocantins",0,41,2,6,788,1.68
"Tocantins",0,38,8,12,800,1.76
"Tocantins",0,52,8,6,1500,1.83
"Tocantins",0,30,4,9,1000,1.67
"Tocantins",0,48,8,11,2000,1.77
"Tocantins",0,60,2,12,2000,1.66
"Tocantins",0,47,8,12,1900,1.61
"Tocantins",0,44,4,3,1000,1.67
"Tocantins",0,46,2,16,3500,1.78
"Tocantins",1,52,2,9,400,1.79
"Tocantins",0,54,8,12,500,1.6
"Tocantins",0,70,8,9,10000,1.7
"Tocantins",1,70,8,1,2000,1.7
"Tocantins",0,47,8,4,5000,1.73
"Tocantins",1,35,2,12,800,1.76
"Tocantins",0,64,2,16,2300,1.84
"Tocantins",0,38,2,12,2000,1.84
"Tocantins",1,55,2,9,1500,1.73
"Tocantins",0,56,2,1,800,1.73
"Tocantins",1,59,2,6,788,1.77
"Tocantins",1,57,2,9,400,1.74
"Tocantins",1,57,8,3,900,1.62
"Tocantins",1,53,8,16,2500,1.66
"Tocantins",0,34,8,16,7000,1.74
"Tocantins",0,26,2,11,3500,1.76
"Tocantins",0,23,8,12,1000,1.71
"Tocantins",0,34,2,16,3500,1.61
"Tocantins",0,32,8,9,1000,1.69
"Tocantins",1,33,8,12,900,1.81
"Tocantins",1,29,2,15,788,1.53
"Tocantins",1,33,8,16,1300,1.71
"Tocantins",0,36,8,11,2800,1.8
"Tocantins",0,32,2,10,15000,1.77
"Tocantins",0,38,2,12,2500,1.98
"Tocantins",1,21,8,11,788,1.71
"Tocantins",0,54,8,5,1300,1.62
"Tocantins",0,29,8,16,9000,1.74
"Tocantins",0,23,4,12,788,1.62
"Tocantins",0,61,2,16,1576,1.7
"Tocantins",0,56,4,7,0,1.73
"Tocantins",1,54,4,12,788,1.72
"Tocantins",0,32,8,12,2000,1.66
"Tocantins",1,46,8,5,800,1.57
"Tocantins",1,58,2,15,800,1.75
"Tocantins",0,23,4,10,800,1.65
"Tocantins",0,38,8,8,1800,1.71
"Tocantins",0,35,8,6,900,1.74
"Tocantins",0,35,4,4,788,1.78
"Tocantins",1,36,8,14,600,1.63
"Tocantins",1,33,8,12,500,1.83
"Tocantins",0,41,4,4,1500,1.58
"Tocantins",1,67,2,9,788,1.6
"Tocantins",0,40,8,12,1500,1.75
"Tocantins",0,38,8,12,2200,1.71
"Tocantins",0,40,2,12,2700,1.72
"Tocantins",1,45,2,12,2500,1.72
"Tocantins",0,52,4,9,1600,1.52
"Tocantins",1,56,8,16,3500,1.57
"Tocantins",0,43,8,12,1340,1.63
"Tocantins",1,54,4,4,788,1.58
"Tocantins",0,35,8,12,1600,1.87
"Tocantins",0,48,8,12,2500,1.78
"Tocantins",0,46,8,9,1600,1.74
"Tocantins",0,32,4,12,1400,1.54
"Tocantins",1,24,8,12,900,1.84
"Tocantins",0,37,2,16,5000,1.83
"Tocantins",0,36,8,8,2000,1.7
"Tocantins",0,30,8,8,1200,1.75
"Tocantins",1,35,4,6,900,1.78
"Tocantins",0,70,2,4,3500,1.52
"Tocantins",0,37,8,7,1576,1.67
"Tocantins",0,44,8,10,1020,1.67
"Tocantins",0,36,4,6,1100,1.59
"Tocantins",0,56,8,4,2000,1.81
"Tocantins",0,46,2,1,1000,1.66
"Tocantins",0,39,8,16,6000,1.59
"Tocantins",0,48,4,3,1070,1.67
"Tocantins",1,34,8,16,9000,1.76
"Tocantins",0,23,8,12,1600,1.59
"Tocantins",1,47,2,16,2000,1.69
"Tocantins",0,44,2,9,1000,1.86
"Tocantins",0,60,8,12,3500,1.66
"Tocantins",0,42,4,5,950,1.84
"Tocantins",1,60,8,1,1550,1.65
"Tocantins",1,25,8,12,900,1.66
"Tocantins",0,45,8,12,2000,1.7
"Tocantins",0,23,8,14,1300,1.76
"Tocantins",0,25,8,10,2800,1.79
"Tocantins",0,41,8,6,1100,1.7
"Tocantins",0,30,8,9,788,1.67
"Tocantins",1,63,8,1,350,1.7
"Tocantins",0,38,4,12,1000,1.67
"Tocantins",0,24,2,12,1200,1.64
"Tocantins",0,55,8,1,300,1.69
"Tocantins",0,49,8,1,1000,1.77
"Tocantins",0,33,8,9,500,1.75
"Tocantins",0,42,8,1,600,1.78
"Tocantins",0,32,8,1,600,1.78
"Tocantins",1,40,2,10,788,1.78
"Tocantins",0,60,8,5,3000,1.54
"Tocantins",0,48,2,12,2000,1.69
"Tocantins",0,42,8,3,5000,1.69
"Tocantins",1,59,2,9,5000,1.67
"Tocantins",0,57,2,12,3000,1.6
"Tocantins",0,51,8,12,1500,1.57
"Tocantins",0,48,8,12,1000,1.76
"Tocantins",0,55,2,11,1200,1.64
"Tocantins",0,28,8,7,1500,1.68
"Tocantins",0,31,2,12,1576,1.68
"Tocantins",0,26,8,12,2000,1.77
"Tocantins",0,43,2,16,4000,1.82
"Tocantins",0,50,8,12,4000,1.77
"Tocantins",0,32,8,12,1500,1.71
"Tocantins",0,40,8,12,788,1.67
"Tocantins",0,32,2,12,2000,1.79
"Tocantins",0,45,8,4,1200,1.62
"Tocantins",0,61,8,5,2500,1.67
"Tocantins",0,48,8,6,1000,1.73
"Tocantins",0,51,4,12,1500,1.72
"Tocantins",1,47,8,12,788,1.57
"Tocantins",1,44,8,7,788,1.71
"Tocantins",0,34,2,15,5300,1.72
"Tocantins",0,41,8,4,400,1.71
"Tocantins",1,31,8,10,200,1.71
"Tocantins",0,47,8,12,1000,1.76
"Tocantins",0,60,8,1,1000,1.58
"Tocantins",0,53,8,5,800,1.8
"Tocantins",0,63,8,3,800,1.67
"Tocantins",0,30,8,5,500,1.54
"Tocantins",1,51,8,12,150,1.64
"Tocantins",1,59,8,1,280,1.77
"Tocantins",0,43,8,6,788,1.58
"Tocantins",0,33,8,8,2000,1.62
"Tocantins",0,40,8,6,1400,1.66
"Tocantins",0,47,8,9,1500,1.69
"Tocantins",0,63,8,1,788,1.69
"Tocantins",1,22,8,10,800,1.75
"Tocantins",0,30,2,12,4000,1.61
"Tocantins",0,62,4,2,940,1.72
"Tocantins",0,57,2,6,1000,1.65
"Tocantins",0,45,8,1,600,1.71
"Tocantins",0,39,4,11,0,1.64
"Tocantins",0,66,2,1,0,1.59
"Tocantins",1,45,8,12,700,1.74
"Tocantins",0,62,4,1,0,1.8
"Tocantins",0,62,8,1,0,1.74
"Tocantins",0,78,8,1,0,1.72
"Tocantins",0,65,8,3,2000,1.8
"Tocantins",1,59,8,6,0,1.82
"Tocantins",0,61,8,1,0,1.8
"Tocantins",0,59,8,2,1500,1.64
"Tocantins",0,58,8,4,300,1.71
"Tocantins",0,28,8,6,1200,1.83
"Tocantins",1,70,8,1,0,1.58
"Tocantins",0,62,4,5,0,1.57
"Tocantins",0,51,8,5,0,1.7
"Tocantins",1,57,8,1,0,1.63
"Tocantins",0,56,8,6,600,1.78
"Tocantins",0,59,4,2,300,1.77
"Tocantins",0,30,8,3,650,1.67
"Tocantins",0,37,2,3,0,1.72
"Tocantins",0,45,8,6,0,1.81
"Tocantins",1,46,8,3,0,1.86
"Tocantins",0,80,8,1,1000,1.69
"Tocantins",0,36,8,4,788,1.72
"Tocantins",0,28,8,12,900,1.57
"Tocantins",0,66,4,2,0,1.79
"Tocantins",1,82,8,3,0,1.71
"Tocantins",0,43,4,10,788,1.66
"Tocantins",0,45,4,1,600,1.74
"Tocantins",0,63,8,1,0,1.74
"Tocantins",0,52,8,12,5000,1.7
"Tocantins",0,63,8,1,0,1.72
"Tocantins",0,33,8,12,850,1.7
"Tocantins",0,42,8,9,3000,1.62
"Tocantins",0,35,8,9,1500,1.71
"Tocantins",0,39,8,8,700,1.81
"Tocantins",0,64,2,5,1500,1.73
"Tocantins",1,17,8,9,350,1.73
"Tocantins",1,28,4,16,788,1.73
"Tocantins",0,27,2,6,1200,1.57
"Tocantins",0,27,8,6,1500,1.62
"Tocantins",0,30,8,9,900,1.75
"Tocantins",0,28,8,12,788,1.68
"Tocantins",0,43,8,12,1200,1.78
"Tocantins",1,46,8,4,788,1.69
"Tocantins",0,44,2,12,788,1.71
"Tocantins",0,33,2,5,1200,1.69
"Tocantins",0,51,8,9,788,1.81
"Tocantins",0,38,8,11,1500,1.76
"Tocantins",0,40,2,11,3000,1.63
"Tocantins",0,52,8,1,200,1.68
"Tocantins",0,38,8,16,3800,1.77
"Tocantins",0,92,8,1,0,1.68
"Tocantins",0,54,8,15,12000,1.66
"Tocantins",0,42,8,12,788,1.6
"Tocantins",0,20,8,9,400,1.65
"Tocantins",0,81,4,5,788,1.6
"Tocantins",0,38,8,5,500,1.72
"Tocantins",0,29,4,12,1684,1.71
"Tocantins",0,65,8,9,600,1.61
"Tocantins",0,50,8,4,0,1.62
"Tocantins",0,35,8,6,1200,1.73
"Tocantins",0,44,8,6,3000,1.78
"Tocantins",0,21,8,6,300,1.66
"Tocantins",0,57,8,6,0,1.78
"Tocantins",0,52,8,3,0,1.68
"Tocantins",0,36,8,12,2300,1.65
"Tocantins",1,31,2,16,1200,1.86
"Tocantins",0,28,8,16,5500,1.7
"Tocantins",1,35,2,12,788,1.75
"Tocantins",1,41,8,16,5900,1.73
"Tocantins",1,58,8,15,2000,1.61
"Tocantins",0,23,8,11,788,1.67
"Tocantins",0,54,4,1,700,1.7
"Tocantins",1,32,8,9,788,1.71
"Tocantins",0,39,8,4,300,1.61
"Tocantins",1,31,8,7,400,1.72
"Tocantins",1,48,8,6,800,1.56
"Tocantins",0,28,8,15,1100,1.68
"Tocantins",0,68,2,3,500,1.78
"Tocantins",0,62,8,6,1000,1.63
"Tocantins",0,70,8,4,100,1.69
"Tocantins",0,32,8,12,900,1.63
"Tocantins",0,57,8,2,100,1.68
"Tocantins",1,47,8,12,788,1.8
"Tocantins",0,33,8,12,600,1.56
"Tocantins",0,46,8,12,951,1.75
"Tocantins",0,33,2,12,1567,1.64
"Tocantins",0,32,8,4,700,1.59
"Tocantins",0,36,2,12,1000,1.85
"Tocantins",1,35,8,8,170,1.77
"Tocantins",0,44,8,6,0,1.74
"Tocantins",0,58,8,1,660,1.8
"Tocantins",0,55,4,10,800,1.79
"Tocantins",0,34,2,11,1000,1.64
"Tocantins",0,64,4,1,600,1.62
"Tocantins",0,28,8,7,1000,1.66
"Tocantins",0,29,8,6,800,1.68
"Tocantins",0,45,8,7,350,1.71
"Tocantins",0,50,8,1,0,1.69
"Tocantins",0,63,8,4,788,1.65
"Tocantins",0,44,8,4,1100,1.71
"Tocantins",0,30,8,12,1500,1.56
"Tocantins",0,58,8,4,0,1.64
"Tocantins",0,66,2,9,1000,1.77
"Tocantins",0,52,2,2,1000,1.64
"Tocantins",0,56,8,4,1100,1.76
"Tocantins",0,49,8,2,1000,1.68
"Tocantins",0,53,8,6,1800,1.67
"Tocantins",1,47,2,5,2000,1.63
"Tocantins",0,53,8,2,778,1.72
"Tocantins",0,39,4,3,700,1.7
"Tocantins",0,50,4,4,600,1.64
"Tocantins",0,44,8,16,778,1.67
"Tocantins",0,37,8,5,800,1.69
"Tocantins",0,56,2,12,1500,1.64
"Tocantins",0,46,4,6,1100,1.56
"Tocantins",1,49,4,16,1400,1.54
"Tocantins",0,51,8,1,788,1.55
"Tocantins",0,66,2,6,350,1.61
"Tocantins",0,59,4,1,700,1.7
"Tocantins",0,69,8,1,190,1.57
"Tocantins",1,41,8,16,800,1.79
"Tocantins",0,44,8,5,300,1.74
"Tocantins",0,46,8,12,350,1.57
"Tocantins",0,72,8,1,290,1.62
"Tocantins",0,40,8,12,1014,1.64
"Tocantins",0,41,8,12,1000,1.81
"Tocantins",1,34,2,5,400,1.77
"Tocantins",0,63,2,4,788,1.78
"Tocantins",1,23,8,15,2000,1.65
"Tocantins",0,32,8,12,1020,1.62
"Tocantins",0,40,8,12,3200,1.56
"Tocantins",1,33,2,16,5100,1.63
"Tocantins",0,40,2,4,550,1.67
"Tocantins",0,53,8,12,6000,1.69
"Tocantins",0,66,8,12,788,1.75
"Tocantins",0,37,2,10,1100,1.63
"Tocantins",0,56,2,12,6000,1.74
"Tocantins",0,54,2,12,3000,1.76
"Tocantins",1,41,2,16,5500,1.61
"Tocantins",1,37,2,12,1200,1.53
"Tocantins",0,43,8,16,4500,1.58
"Tocantins",1,43,6,16,1576,1.55
"Tocantins",0,67,8,4,3000,1.65
"Tocantins",0,35,8,16,2250,1.74
"Tocantins",1,58,8,5,400,1.84
"Tocantins",1,45,2,16,3000,1.75
"Tocantins",0,40,8,10,788,1.68
"Tocantins",0,54,8,15,2000,1.68
"Tocantins",1,35,8,12,450,1.69
"Tocantins",0,32,8,9,900,1.8
"Tocantins",0,51,8,4,3500,1.74
"Tocantins",0,29,8,8,2300,1.69
"Tocantins",0,25,8,7,2500,1.73
"Tocantins",1,44,8,11,2000,1.73
"Tocantins",0,31,4,9,2700,1.71
"Tocantins",0,24,8,12,1500,1.72
"Tocantins",0,28,8,8,400,1.68
"Tocantins",0,59,8,2,400,1.92
"Tocantins",0,35,2,12,3000,1.77
"Tocantins",1,40,8,5,1000,1.62
"Tocantins",0,33,2,16,4500,1.66
"Tocantins",0,64,8,8,5000,1.61
"Tocantins",0,37,8,9,788,1.74
"Tocantins",0,22,8,8,841,1.69
"Tocantins",0,25,8,9,800,1.65
"Tocantins",0,39,8,10,2000,1.82
"Tocantins",0,31,8,12,985,1.66
"Tocantins",0,23,8,2,650,1.68
"Tocantins",1,33,8,10,400,1.69
"Tocantins",1,42,8,10,1000,1.66
"Tocantins",0,52,2,12,1200,1.7
"Tocantins",0,45,2,6,1200,1.8
"Tocantins",0,37,8,12,1500,1.63
"Tocantins",1,34,8,9,888,1.71
"Tocantins",0,46,8,1,950,1.69
"Tocantins",0,52,4,1,788,1.7
"Tocantins",0,68,2,9,700,1.64
"Tocantins",1,44,8,16,4000,1.63
"Tocantins",0,37,8,16,3000,1.62
"Tocantins",0,61,8,12,1576,1.59
"Tocantins",0,65,2,16,1600,1.75
"Tocantins",0,25,8,10,700,1.7
"Tocantins",0,43,4,9,5000,1.59
"Tocantins",1,48,8,16,3700,1.71
"Tocantins",0,38,8,9,4000,1.78
"Tocantins",0,23,2,12,900,1.68
"Tocantins",0,45,8,5,0,1.81
"Tocantins",1,27,8,5,500,1.71
"Tocantins",1,29,2,12,788,1.76
"Tocantins",0,24,2,12,7000,1.65
"Tocantins",0,59,8,12,788,1.68
"Tocantins",1,23,4,10,788,1.74
"Tocantins",0,38,4,6,500,1.73
"Tocantins",1,27,8,12,788,1.76
"Tocantins",0,55,4,1,1200,1.65
"Tocantins",0,28,4,12,1500,1.83
"Tocantins",0,51,8,9,788,1.81
"Tocantins",0,40,4,1,500,1.75
"Tocantins",0,40,8,1,500,1.84
"Tocantins",0,59,8,2,2200,1.79
"Tocantins",0,51,8,12,1200,1.69
"Tocantins",0,55,2,7,1000,1.48
"Tocantins",1,33,8,12,788,1.73
"Tocantins",0,51,8,5,1000,1.79
"Tocantins",0,65,4,3,200,1.75
"Tocantins",0,50,8,3,600,1.77
"Tocantins",0,33,8,5,1576,1.67
"Tocantins",0,28,2,5,1576,1.74
"Tocantins",0,53,2,2,700,1.63
"Tocantins",0,61,2,5,700,1.77
"Tocantins",0,28,8,6,1000,1.66
"Tocantins",0,42,4,2,788,1.79
"Tocantins",0,66,8,16,20000,1.54
"Tocantins",0,22,8,12,788,1.67
"Tocantins",0,37,8,8,1000,1.93
"Tocantins",0,44,8,1,788,1.56
"Tocantins",0,41,2,11,500,1.74
"Tocantins",1,38,2,10,620,1.74
"Tocantins",0,61,2,1,1000,1.78
"Tocantins",0,33,8,12,1218,1.76
"Tocantins",1,34,2,1,300,1.83
"Tocantins",0,39,2,16,2200,1.68
"Tocantins",0,48,2,5,788,1.58
"Tocantins",0,66,8,2,1500,1.73
"Tocantins",1,59,8,6,5000,1.57
"Tocantins",0,32,2,12,1000,1.57
"Tocantins",0,61,8,1,4000,1.62
"Tocantins",0,34,8,16,1100,1.7
"Tocantins",0,48,8,2,788,1.64
"Tocantins",0,19,8,10,788,1.64
"Tocantins",0,38,2,4,788,1.68
"Tocantins",0,39,2,16,1000,1.68
"Tocantins",0,32,8,12,2500,1.69
"Tocantins",1,49,2,12,788,1.84
"Tocantins",0,21,2,11,1200,1.64
"Tocantins",0,57,8,16,10000,1.64
"Tocantins",0,42,8,7,1200,1.8
"Tocantins",0,25,8,12,800,1.62
"Tocantins",1,27,8,12,300,1.78
"Tocantins",1,43,8,12,1500,1.79
"Tocantins",1,45,8,15,1100,1.76
"Tocantins",1,60,4,7,788,1.71
"Tocantins",0,52,2,9,2500,1.7
"Tocantins",0,24,8,12,788,1.69
"Tocantins",1,58,8,1,0,1.69
"Tocantins",0,58,8,9,300,1.5
"Tocantins",0,74,8,1,0,1.71
"Tocantins",0,35,8,1,250,1.71
"Tocantins",1,60,8,12,0,1.79
"Tocantins",0,39,4,1,0,1.78
"Tocantins",0,42,8,3,788,1.64
"Tocantins",0,50,4,5,1500,1.69
"Tocantins",0,66,8,5,0,1.76
"Tocantins",0,55,2,7,2500,1.71
"Tocantins",0,55,2,9,1500,1.83
"Tocantins",0,50,8,4,0,1.73
"Tocantins",1,79,2,3,0,1.82
"Tocantins",0,49,2,4,500,1.74
"Tocantins",0,41,2,11,600,1.79
"Tocantins",0,39,8,6,788,1.71
"Tocantins",0,76,8,1,0,1.61
"Tocantins",0,37,8,5,788,1.7
"Tocantins",0,35,2,8,1500,1.81
"Tocantins",0,47,8,1,788,1.72
"Tocantins",1,46,8,16,300,1.64
"Tocantins",0,59,8,3,500,1.61
"Tocantins",0,35,4,12,800,1.73
"Tocantins",0,73,2,5,0,1.85
"Tocantins",0,67,8,4,68,1.78
"Tocantins",0,25,8,13,1500,1.71
"Tocantins",0,51,8,16,4000,1.57
"Tocantins",0,47,8,12,4000,1.72
"Tocantins",0,46,2,16,1400,1.73
"Tocantins",0,43,8,9,1500,1.76
"Tocantins",1,52,8,12,788,1.6
"Tocantins",1,32,4,13,1000,1.68
"Tocantins",0,37,2,6,1000,1.72
"Tocantins",0,43,4,9,2000,1.6
"Tocantins",0,47,2,12,700,1.66
"Tocantins",0,51,2,9,1800,1.74
"Tocantins",0,46,8,11,1184,1.7
"Tocantins",0,58,8,12,3000,1.68
"Tocantins",1,38,8,12,2000,1.82
"Tocantins",0,34,8,12,2800,1.81
"Tocantins",0,31,8,9,700,1.73
"Tocantins",0,52,2,11,2000,1.64
"Tocantins",0,32,2,16,2800,1.61
"Tocantins",1,24,2,16,1200,1.56
"Tocantins",1,45,8,12,788,1.55
"Tocantins",0,18,4,13,788,1.68
"Tocantins",1,30,8,4,400,1.74
"Tocantins",0,28,8,12,788,1.61
"Tocantins",0,35,8,2,800,1.64
"Tocantins",0,52,4,5,1000,1.61
"Tocantins",1,42,8,11,450,1.82
"Tocantins",1,41,4,5,550,1.76
"Tocantins",0,23,8,13,1500,1.61
"Tocantins",1,56,8,16,788,1.76
"Tocantins",1,42,8,12,960,1.55
"Tocantins",0,46,8,3,832,1.8
"Tocantins",1,27,8,14,700,1.56
"Tocantins",0,58,8,4,788,1.78
"Tocantins",0,30,8,3,1500,1.67
"Tocantins",0,44,8,2,1400,1.54
"Tocantins",0,61,8,2,788,1.72
"Tocantins",0,71,2,5,0,1.8
"Tocantins",0,62,8,4,0,1.71
"Tocantins",1,55,8,5,0,1.79
"Tocantins",0,64,4,1,0,1.62
"Tocantins",0,50,8,4,0,1.62
"Tocantins",0,33,8,7,2000,1.68
"Tocantins",0,54,4,12,0,1.73
"Tocantins",0,46,2,12,0,1.8
"Tocantins",0,37,8,12,700,1.64
"Tocantins",0,70,8,3,0,1.59
"Tocantins",0,55,8,1,0,1.58
"Tocantins",0,31,2,6,1180,1.66
"Tocantins",0,46,8,2,788,1.56
"Tocantins",0,38,8,10,788,1.8
"Tocantins",0,46,8,16,1200,1.62
"Tocantins",1,38,8,12,788,1.78
"Tocantins",1,39,8,6,788,1.71
"Tocantins",0,56,8,6,788,1.71
"Tocantins",1,34,8,12,0,1.71
"Tocantins",1,30,8,6,788,1.78
"Tocantins",0,72,8,6,0,1.73
"Tocantins",1,22,2,12,500,1.67
"Tocantins",0,51,8,2,1200,1.62
"Tocantins",0,67,4,16,1900,1.64
"Tocantins",1,37,8,2,0,1.7
"Tocantins",0,30,8,16,2000,1.78
"Tocantins",1,47,8,15,788,1.62
"Tocantins",1,47,8,16,2300,1.76
"Tocantins",0,37,2,9,800,1.65
"Tocantins",0,55,8,9,500,1.7
"Tocantins",0,40,4,5,500,1.59
"Tocantins",0,51,8,1,1200,1.73
"Tocantins",0,49,4,4,1100,1.55
"Tocantins",0,39,8,5,500,1.92
"Tocantins",0,44,8,9,600,1.8
"Tocantins",0,38,8,6,1200,1.72
"Tocantins",0,50,2,5,1500,1.83
"Tocantins",0,72,8,1,0,1.74
"Tocantins",0,44,8,1,0,1.64
"Tocantins",0,83,8,2,0,1.7
"Tocantins",0,60,8,4,400,1.62
"Tocantins",0,30,8,12,800,1.65
"Tocantins",1,39,8,16,250,1.85
"Tocantins",0,39,8,4,800,1.58
"Tocantins",0,56,4,8,700,1.78
"Tocantins",0,45,2,9,3000,1.7
"Tocantins",0,57,8,2,1000,1.71
"Tocantins",0,48,8,9,700,1.66
"Tocantins",0,29,2,12,1600,1.71
"Tocantins",0,76,8,11,1200,1.6
"Tocantins",0,71,8,1,500,1.81
"Tocantins",0,55,8,5,550,1.67
"Tocantins",0,41,8,6,300,1.73
"Tocantins",0,39,8,12,700,1.77
"Tocantins",0,34,8,16,3500,1.73
"Tocantins",0,57,2,16,1400,1.82
"Tocantins",0,25,8,12,2500,1.69
"Tocantins",0,54,8,16,2000,1.76
"Tocantins",1,47,2,1,788,1.69
"Tocantins",1,53,8,15,1000,1.88
"Tocantins",1,48,2,16,788,1.8
"Tocantins",0,57,2,16,7000,1.74
"Tocantins",0,23,8,7,150,1.69
"Tocantins",0,38,2,4,0,1.69
"Tocantins",0,40,8,4,0,1.7
"Tocantins",0,38,8,4,0,1.64
"Tocantins",0,29,8,1,788,1.64
"Tocantins",0,57,8,2,0,1.6
"Tocantins",0,28,8,4,500,1.64
"Tocantins",1,45,2,4,100,1.71
"Tocantins",0,46,8,2,1350,1.75
"Tocantins",0,57,2,4,350,1.68
"Tocantins",0,58,4,5,0,1.79
"Tocantins",1,45,4,16,3700,1.62
"Tocantins",0,52,8,3,788,1.67
"Tocantins",1,46,2,9,500,1.59
"Tocantins",1,44,8,16,788,1.83
"Tocantins",1,59,8,4,788,1.65
"Tocantins",0,31,8,12,1006,1.69
"Tocantins",0,36,2,13,2050,1.72
"Tocantins",0,42,8,12,4500,1.64
"Tocantins",0,30,2,9,1800,1.77
"Tocantins",0,28,4,14,3100,1.73
"Tocantins",0,59,2,12,1500,1.47
"Tocantins",1,63,2,9,1200,1.82
"Tocantins",0,51,8,9,1300,1.66
"Tocantins",0,35,8,11,900,1.65
"Tocantins",0,21,8,11,3000,1.78
"Tocantins",0,20,2,12,788,1.73
"Tocantins",1,39,8,13,788,1.64
"Tocantins",0,22,8,12,1650,1.72
"Tocantins",0,49,2,12,800,1.82
